date,close
2013-10-14,25.75
2013-10-15,25.59000015258789
2013-10-16,25.850000381469727
2013-10-17,26.040000915527344
2013-10-18,26.100000381469727
2013-10-21,26.079999923706055
2013-10-22,26.219999313354492
2013-10-23,26.18000030517578
2013-10-24,26.280000686645508
2013-10-25,26.420000076293945
2013-10-28,26.459999084472656
2013-10-29,26.6200008392334
2013-10-30,26.5
2013-10-31,26.469999313354492
2013-11-01,26.520000457763672
2013-11-04,26.639999389648438
2013-11-05,26.649999618530273
2013-11-06,26.75
2013-11-07,26.469999313354492
2013-11-08,26.739999771118164
2013-11-11,26.760000228881836
2013-11-12,26.75
2013-11-13,26.979999542236328
2013-11-14,27.09000015258789
2013-11-15,27.139999389648438
2013-11-18,27.06999969482422
2013-11-19,26.989999771118164
2013-11-20,26.81999969482422
2013-11-21,27.100000381469727
2013-11-22,27.1299991607666
2013-11-25,27.15999984741211
2013-11-26,27.229999542236328
2013-11-27,27.31999969482422
2013-11-29,27.350000381469727
2013-12-02,27.170000076293945
2013-12-03,27.15999984741211
2013-12-04,27.100000381469727
2013-12-05,27.020000457763672
2013-12-06,27.299999237060547
2013-12-09,27.360000610351562
2013-12-10,27.209999084472656
2013-12-11,26.979999542236328
2013-12-12,26.829999923706055
2013-12-13,26.84000015258789
2013-12-16,26.979999542236328
2013-12-17,26.850000381469727
2013-12-18,27.280000686645508
2013-12-19,27.200000762939453
2013-12-20,27.389999389648438
2013-12-23,27.530000686645508
2013-12-24,27.549999237060547
2013-12-26,27.719999313354492
2013-12-27,27.719999313354492
2013-12-30,27.760000228881836
2013-12-31,27.860000610351562
2014-01-02,27.600000381469727
2014-01-03,27.579999923706055
2014-01-06,27.450000762939453
2014-01-07,27.559999465942383
2014-01-08,27.5
2014-01-09,27.579999923706055
2014-01-10,27.649999618530273
2014-01-13,27.299999237060547
2014-01-14,27.610000610351562
2014-01-15,27.68000030517578
2014-01-16,27.65999984741211
2014-01-17,27.489999771118164
2014-01-21,27.540000915527344
2014-01-22,27.559999465942383
2014-01-23,27.280000686645508
2014-01-24,26.75
2014-01-27,26.700000762939453
2014-01-28,26.729999542236328
2014-01-29,26.40999984741211
2014-01-30,26.6200008392334
2014-01-31,26.520000457763672
2014-02-03,25.860000610351562
2014-02-04,25.989999771118164
2014-02-05,25.979999542236328
2014-02-06,26.309999465942383
2014-02-07,26.639999389648438
2014-02-10,26.68000030517578
2014-02-11,27.0
2014-02-12,27.030000686645508
2014-02-13,27.15999984741211
2014-02-14,27.280000686645508
2014-02-18,27.290000915527344
2014-02-19,27.049999237060547
2014-02-20,27.280000686645508
2014-02-21,27.260000228881836
2014-02-24,27.389999389648438
2014-02-25,27.309999465942383
2014-02-26,27.329999923706055
2014-02-27,27.40999984741211
2014-02-28,27.610000610351562
2014-03-03,27.389999389648438
2014-03-04,27.799999237060547
2014-03-05,27.729999542236328
2014-03-06,27.790000915527344
2014-03-07,27.770000457763672
2014-03-10,27.790000915527344
2014-03-11,27.649999618530273
2014-03-12,27.670000076293945
2014-03-13,27.40999984741211
2014-03-14,27.329999923706055
2014-03-17,27.600000381469727
2014-03-18,27.760000228881836
2014-03-19,27.6200008392334
2014-03-20,27.760000228881836
2014-03-21,27.729999542236328
2014-03-24,27.600000381469727
2014-03-25,27.729999542236328
2014-03-26,27.610000610351562
2014-03-27,27.56999969482422
2014-03-28,27.700000762939453
2014-03-31,27.989999771118164
2014-04-01,28.1200008392334
2014-04-02,28.209999084472656
2014-04-03,28.190000534057617
2014-04-04,27.889999389648438
2014-04-07,27.610000610351562
2014-04-08,27.729999542236328
2014-04-09,27.950000762939453
2014-04-10,27.549999237060547
2014-04-11,27.25
2014-04-14,27.479999542236328
2014-04-15,27.559999465942383
2014-04-16,27.889999389648438
2014-04-17,28.0
2014-04-21,27.989999771118164
2014-04-22,28.09000015258789
2014-04-23,28.059999465942383
2014-04-24,28.139999389648438
2014-04-25,27.940000534057617
2014-04-28,28.18000030517578
2014-04-29,28.149999618530273
2014-04-30,28.270000457763672
2014-05-01,28.18000030517578
2014-05-02,28.190000534057617
2014-05-05,28.260000228881836
2014-05-06,28.06999969482422
2014-05-07,28.239999771118164
2014-05-08,28.170000076293945
2014-05-09,28.280000686645508
2014-05-12,28.5
2014-05-13,28.510000228881836
2014-05-14,28.350000381469727
2014-05-15,28.100000381469727
2014-05-16,28.18000030517578
2014-05-19,28.260000228881836
2014-05-20,28.1299991607666
2014-05-21,28.309999465942383
2014-05-22,28.34000015258789
2014-05-23,28.3700008392334
2014-05-27,28.5
2014-05-28,28.469999313354492
2014-05-29,28.65999984741211
2014-05-30,28.729999542236328
2014-06-02,28.700000762939453
2014-06-03,28.719999313354492
2014-06-04,28.739999771118164
2014-06-05,28.920000076293945
2014-06-06,28.979999542236328
2014-06-09,29.09000015258789
2014-06-10,29.049999237060547
2014-06-11,28.93000030517578
2014-06-12,28.670000076293945
2014-06-13,28.760000228881836
2014-06-16,28.850000381469727
2014-06-17,28.93000030517578
2014-06-18,29.06999969482422
2014-06-19,29.170000076293945
2014-06-20,29.219999313354492
2014-06-23,29.09000015258789
2014-06-24,28.969999313354492
2014-06-25,29.030000686645508
2014-06-26,28.940000534057617
2014-06-27,29.059999465942383
2014-06-30,29.030000686645508
2014-07-01,29.209999084472656
2014-07-02,29.219999313354492
2014-07-03,29.420000076293945
2014-07-07,29.299999237060547
2014-07-08,29.190000534057617
2014-07-09,29.31999969482422
2014-07-10,29.25
2014-07-11,29.209999084472656
2014-07-14,29.399999618530273
2014-07-15,29.329999923706055
2014-07-16,29.469999313354492
2014-07-17,29.170000076293945
2014-07-18,29.3799991607666
2014-07-21,29.31999969482422
2014-07-22,29.479999542236328
2014-07-23,29.459999084472656
2014-07-24,29.459999084472656
2014-07-25,29.34000015258789
2014-07-28,29.309999465942383
2014-07-29,29.200000762939453
2014-07-30,29.139999389648438
2014-07-31,28.59000015258789
2014-08-01,28.540000915527344
2014-08-04,28.729999542236328
2014-08-05,28.489999771118164
2014-08-06,28.530000686645508
2014-08-07,28.350000381469727
2014-08-08,28.690000534057617
2014-08-11,28.780000686645508
2014-08-12,28.770000457763672
2014-08-13,28.920000076293945
2014-08-14,29.0
2014-08-15,29.040000915527344
2014-08-18,29.229999542236328
2014-08-19,29.40999984741211
2014-08-20,29.489999771118164
2014-08-21,29.579999923706055
2014-08-22,29.510000228881836
2014-08-25,29.56999969482422
2014-08-26,29.600000381469727
2014-08-27,29.600000381469727
2014-08-28,29.559999465942383
2014-08-29,29.6299991607666
2014-09-02,29.56999969482422
2014-09-03,29.549999237060547
2014-09-04,29.56999969482422
2014-09-05,29.68000030517578
2014-09-08,29.6299991607666
2014-09-09,29.479999542236328
2014-09-10,29.610000610351562
2014-09-11,29.649999618530273
2014-09-12,29.489999771118164
2014-09-15,29.530000686645508
2014-09-16,29.719999313354492
2014-09-17,29.709999084472656
2014-09-18,29.809999465942383
2014-09-19,29.8700008392334
2014-09-22,29.56999969482422
2014-09-23,29.3799991607666
2014-09-24,29.579999923706055
2014-09-25,29.149999618530273
2014-09-26,29.3700008392334
2014-09-29,29.309999465942383
2014-09-30,29.260000228881836
2014-10-01,28.920000076293945
2014-10-02,28.90999984741211
2014-10-03,29.219999313354492
2014-10-06,29.190000534057617
2014-10-07,28.790000915527344
2014-10-08,29.270000457763672
2014-10-09,28.739999771118164
2014-10-10,28.489999771118164
2014-10-13,28.030000686645508
2014-10-14,28.059999465942383
2014-10-15,27.850000381469727
2014-10-16,27.850000381469727
2014-10-17,28.299999237060547
2014-10-20,28.469999313354492
2014-10-21,28.93000030517578
2014-10-22,28.75
2014-10-23,29.059999465942383
2014-10-24,29.309999465942383
2014-10-27,29.260000228881836
2014-10-28,29.549999237060547
2014-10-29,29.559999465942383
2014-10-30,29.68000030517578
2014-10-31,30.049999237060547
2014-11-03,30.040000915527344
2014-11-04,30.030000686645508
2014-11-05,30.18000030517578
2014-11-06,30.34000015258789
2014-11-07,30.34000015258789
2014-11-10,30.420000076293945
2014-11-11,30.43000030517578
2014-11-12,30.489999771118164
2014-11-13,30.549999237060547
2014-11-14,30.59000015258789
2014-11-17,30.6299991607666
2014-11-18,30.770000457763672
2014-11-19,30.780000686645508
2014-11-20,30.889999389648438
2014-11-21,30.969999313354492
2014-11-24,31.09000015258789
2014-11-25,31.079999923706055
2014-11-26,31.170000076293945
2014-11-28,31.170000076293945
2014-12-01,30.989999771118164
2014-12-02,31.139999389648438
2014-12-03,31.280000686645508
2014-12-04,31.200000762939453
2014-12-05,31.239999771118164
2014-12-08,31.0
2014-12-09,30.969999313354492
2014-12-10,30.489999771118164
2014-12-11,30.639999389648438
2014-12-12,30.15999984741211
2014-12-15,30.079999923706055
2014-12-16,29.850000381469727
2014-12-17,30.360000610351562
2014-12-18,31.0
2014-12-19,31.200000762939453
2014-12-22,31.260000228881836
2014-12-23,31.440000534057617
2014-12-24,31.420000076293945
2014-12-26,31.469999313354492
2014-12-29,31.450000762939453
2014-12-30,31.34000015258789
2014-12-31,31.09000015258789
2015-01-02,30.959999084472656
2015-01-05,30.459999084472656
2015-01-06,30.1200008392334
2015-01-07,30.540000915527344
2015-01-08,31.15999984741211
2015-01-09,30.969999313354492
2015-01-12,30.729999542236328
2015-01-13,30.600000381469727
2015-01-14,30.360000610351562
2015-01-15,30.209999084472656
2015-01-16,30.559999465942383
2015-01-20,30.579999923706055
2015-01-21,30.65999984741211
2015-01-22,31.18000030517578
2015-01-23,30.940000534057617
2015-01-26,31.030000686645508
2015-01-27,30.579999923706055
2015-01-28,30.229999542236328
2015-01-29,30.520000457763672
2015-01-30,30.010000228881836
2015-02-02,30.389999389648438
2015-02-03,30.850000381469727
2015-02-04,30.729999542236328
2015-02-05,31.09000015258789
2015-02-06,30.920000076293945
2015-02-09,30.829999923706055
2015-02-10,31.209999084472656
2015-02-11,31.209999084472656
2015-02-12,31.579999923706055
2015-02-13,31.790000915527344
2015-02-17,31.780000686645508
2015-02-18,31.81999969482422
2015-02-19,31.790000915527344
2015-02-20,32.0099983215332
2015-02-23,31.90999984741211
2015-02-24,32.040000915527344
2015-02-25,32.0099983215332
2015-02-26,31.959999084472656
2015-02-27,31.8700008392334
2015-03-02,32.06999969482422
2015-03-03,31.93000030517578
2015-03-04,31.84000015258789
2015-03-05,31.770000457763672
2015-03-06,31.260000228881836
2015-03-09,31.489999771118164
2015-03-10,31.040000915527344
2015-03-11,30.90999984741211
2015-03-12,31.229999542236328
2015-03-13,31.049999237060547
2015-03-16,31.440000534057617
2015-03-17,31.280000686645508
2015-03-18,31.719999313354492
2015-03-19,31.510000228881836
2015-03-20,31.780000686645508
2015-03-23,31.709999084472656
2015-03-24,31.479999542236328
2015-03-25,31.1200008392334
2015-03-26,31.049999237060547
2015-03-27,31.1200008392334
2015-03-30,31.530000686645508
2015-03-31,31.290000915527344
2015-04-01,31.040000915527344
2015-04-02,31.200000762939453
2015-04-06,31.3799991607666
2015-04-07,31.329999923706055
2015-04-08,31.389999389648438
2015-04-09,31.579999923706055
2015-04-10,31.690000534057617
2015-04-13,31.559999465942383
2015-04-14,31.559999465942383
2015-04-15,31.760000228881836
2015-04-16,31.75
2015-04-17,31.389999389648438
2015-04-20,31.729999542236328
2015-04-21,31.700000762939453
2015-04-22,31.860000610351562
2015-04-23,31.829999923706055
2015-04-24,31.959999084472656
2015-04-27,31.829999923706055
2015-04-28,31.969999313354492
2015-04-29,31.739999771118164
2015-04-30,31.479999542236328
2015-05-01,31.829999923706055
2015-05-04,31.920000076293945
2015-05-05,31.559999465942383
2015-05-06,31.450000762939453
2015-05-07,31.56999969482422
2015-05-08,32.0
2015-05-11,31.829999923706055
2015-05-12,31.770000457763672
2015-05-13,31.690000534057617
2015-05-14,32.040000915527344
2015-05-15,32.11000061035156
2015-05-18,32.15999984741211
2015-05-19,32.150001525878906
2015-05-20,32.119998931884766
2015-05-21,32.18000030517578
2015-05-22,32.04999923706055
2015-05-26,31.700000762939453
2015-05-27,32.0
2015-05-28,31.950000762939453
2015-05-29,31.75
2015-06-01,31.809999465942383
2015-06-02,31.770000457763672
2015-06-03,31.850000381469727
2015-06-04,31.549999237060547
2015-06-05,31.479999542236328
2015-06-08,31.329999923706055
2015-06-09,31.329999923706055
2015-06-10,31.700000762939453
2015-06-11,31.760000228881836
2015-06-12,31.56999969482422
2015-06-15,31.3700008392334
2015-06-16,31.559999465942383
2015-06-17,31.639999389648438
2015-06-18,31.979999542236328
2015-06-19,31.8700008392334
2015-06-22,31.959999084472656
2015-06-23,31.889999389648438
2015-06-24,31.65999984741211
2015-06-25,31.610000610351562
2015-06-26,31.600000381469727
2015-06-29,30.950000762939453
2015-06-30,31.030000686645508
2015-07-01,31.200000762939453
2015-07-02,31.25
2015-07-06,31.06999969482422
2015-07-07,31.350000381469727
2015-07-08,30.850000381469727
2015-07-09,30.8700008392334
2015-07-10,31.229999542236328
2015-07-13,31.6200008392334
2015-07-14,31.649999618530273
2015-07-15,31.530000686645508
2015-07-16,31.729999542236328
2015-07-17,31.639999389648438
2015-07-20,31.700000762939453
2015-07-21,31.510000228881836
2015-07-22,31.360000610351562
2015-07-23,31.15999984741211
2015-07-24,30.829999923706055
2015-07-27,30.56999969482422
2015-07-28,31.079999923706055
2015-07-29,31.31999969482422
2015-07-30,31.31999969482422
2015-07-31,31.280000686645508
2015-08-03,31.09000015258789
2015-08-04,31.079999923706055
2015-08-05,31.170000076293945
2015-08-06,30.950000762939453
2015-08-07,30.81999969482422
2015-08-10,31.239999771118164
2015-08-11,30.860000610351562
2015-08-12,30.889999389648438
2015-08-13,30.8700008392334
2015-08-14,30.989999771118164
2015-08-17,31.15999984741211
2015-08-18,31.100000381469727
2015-08-19,30.860000610351562
2015-08-20,30.270000457763672
2015-08-21,29.290000915527344
2015-08-24,28.18000030517578
2015-08-25,27.739999771118164
2015-08-26,28.780000686645508
2015-08-27,29.420000076293945
2015-08-28,29.520000457763672
2015-08-31,29.299999237060547
2015-09-01,28.459999084472656
2015-09-02,28.940000534057617
2015-09-03,29.149999618530273
2015-09-04,28.670000076293945
2015-09-08,29.3799991607666
2015-09-09,28.959999084472656
2015-09-10,29.110000610351562
2015-09-11,29.25
2015-09-14,29.139999389648438
2015-09-15,29.5
2015-09-16,29.760000228881836
2015-09-17,29.65999984741211
2015-09-18,29.229999542236328
2015-09-21,29.280000686645508
2015-09-22,28.93000030517578
2015-09-23,28.850000381469727
2015-09-24,28.739999771118164
2015-09-25,28.729999542236328
2015-09-28,28.059999465942383
2015-09-29,28.1200008392334
2015-09-30,28.6200008392334
2015-10-01,28.639999389648438
2015-10-02,29.110000610351562
2015-10-05,29.670000076293945
2015-10-06,29.600000381469727
2015-10-07,29.8799991607666
2015-10-08,30.219999313354492
2015-10-09,30.280000686645508
2015-10-12,30.239999771118164
2015-10-13,30.040000915527344
2015-10-14,29.920000076293945
2015-10-15,30.270000457763672
2015-10-16,30.360000610351562
2015-10-19,30.360000610351562
2015-10-20,30.34000015258789
2015-10-21,30.239999771118164
2015-10-22,30.81999969482422
2015-10-23,31.1200008392334
2015-10-26,31.049999237060547
2015-10-27,30.899999618530273
2015-10-28,31.239999771118164
2015-10-29,31.200000762939453
2015-10-30,31.139999389648438
2015-11-02,31.5
2015-11-03,31.59000015258789
2015-11-04,31.43000030517578
2015-11-05,31.3700008392334
2015-11-06,31.350000381469727
2015-11-09,31.030000686645508
2015-11-10,30.969999313354492
2015-11-11,30.8700008392334
2015-11-12,30.489999771118164
2015-11-13,30.1299991607666
2015-11-16,30.610000610351562
2015-11-17,30.6200008392334
2015-11-18,31.049999237060547
2015-11-19,31.100000381469727
2015-11-20,31.229999542236328
2015-11-23,31.18000030517578
2015-11-24,31.219999313354492
2015-11-25,31.239999771118164
2015-11-27,31.260000228881836
2015-11-30,31.149999618530273
2015-12-01,31.3799991607666
2015-12-02,31.010000228881836
2015-12-03,30.59000015258789
2015-12-04,31.200000762939453
2015-12-07,31.010000228881836
2015-12-08,30.760000228881836
2015-12-09,30.549999237060547
2015-12-10,30.6299991607666
2015-12-11,30.059999465942383
2015-12-14,30.209999084472656
2015-12-15,30.450000762939453
2015-12-16,30.860000610351562
2015-12-17,30.389999389648438
2015-12-18,29.829999923706055
2015-12-21,29.969999313354492
2015-12-22,30.3799991607666
2015-12-23,30.639999389648438
2015-12-24,30.6200008392334
2015-12-28,30.540000915527344
2015-12-29,30.84000015258789
2015-12-30,30.68000030517578
2015-12-31,30.350000381469727
2016-01-04,29.90999984741211
2016-01-05,29.979999542236328
2016-01-06,29.59000015258789
2016-01-07,28.950000762939453
2016-01-08,28.670000076293945
2016-01-11,28.739999771118164
2016-01-12,29.010000228881836
2016-01-13,28.280000686645508
2016-01-14,28.65999984741211
2016-01-15,28.190000534057617
2016-01-19,28.200000762939453
2016-01-20,27.969999313354492
2016-01-21,28.139999389648438
2016-01-22,28.549999237060547
2016-01-25,28.170000076293945
2016-01-26,28.520000457763672
2016-01-27,28.219999313354492
2016-01-28,28.219999313354492
2016-01-29,28.93000030517578
2016-02-01,28.969999313354492
2016-02-02,28.43000030517578
2016-02-03,28.579999923706055
2016-02-04,28.709999084472656
2016-02-05,28.280000686645508
2016-02-08,28.079999923706055
2016-02-09,28.040000915527344
2016-02-10,27.920000076293945
2016-02-11,27.690000534057617
2016-02-12,28.15999984741211
2016-02-16,28.700000762939453
2016-02-17,29.139999389648438
2016-02-18,29.079999923706055
2016-02-19,29.059999465942383
2016-02-22,29.3700008392334
2016-02-23,29.1299991607666
2016-02-24,29.290000915527344
2016-02-25,29.579999923706055
2016-02-26,29.5
2016-02-29,29.299999237060547
2016-03-01,29.889999389648438
2016-03-02,29.950000762939453
2016-03-03,30.09000015258789
2016-03-04,30.219999313354492
2016-03-07,30.219999313354492
2016-03-08,30.0
2016-03-09,30.1299991607666
2016-03-10,30.149999618530273
2016-03-11,30.59000015258789
2016-03-14,30.579999923706055
2016-03-15,30.5
2016-03-16,30.739999771118164
2016-03-17,30.979999542236328
2016-03-18,31.110000610351562
2016-03-21,31.079999923706055
2016-03-22,31.049999237060547
2016-03-23,30.81999969482422
2016-03-24,30.790000915527344
2016-03-28,30.84000015258789
2016-03-29,31.15999984741211
2016-03-30,31.280000686645508
2016-03-31,31.270000457763672
2016-04-01,31.469999313354492
2016-04-04,31.350000381469727
2016-04-05,31.06999969482422
2016-04-06,31.389999389648438
2016-04-07,31.059999465942383
2016-04-08,31.100000381469727
2016-04-11,31.079999923706055
2016-04-12,31.329999923706055
2016-04-13,31.549999237060547
2016-04-14,31.540000915527344
2016-04-15,31.549999237060547
2016-04-18,31.729999542236328
2016-04-19,31.780000686645508
2016-04-20,31.75
2016-04-21,31.600000381469727
2016-04-22,31.549999237060547
2016-04-25,31.469999313354492
2016-04-26,31.559999465942383
2016-04-27,31.559999465942383
2016-04-28,31.309999465942383
2016-04-29,31.079999923706055
2016-05-02,31.280000686645508
2016-05-03,31.040000915527344
2016-05-04,30.8700008392334
2016-05-05,30.889999389648438
2016-05-06,30.959999084472656
2016-05-09,31.030000686645508
2016-05-10,31.3700008392334
2016-05-11,31.06999969482422
2016-05-12,31.079999923706055
2016-05-13,30.829999923706055
2016-05-16,31.149999618530273
2016-05-17,30.719999313354492
2016-05-18,30.700000762939453
2016-05-19,30.549999237060547
2016-05-20,30.719999313354492
2016-05-23,30.610000610351562
2016-05-24,31.049999237060547
2016-05-25,31.280000686645508
2016-05-26,31.260000228881836
2016-05-27,31.389999389648438
2016-05-31,31.3700008392334
2016-06-01,31.3700008392334
2016-06-02,31.5
2016-06-03,31.5
2016-06-06,31.610000610351562
2016-06-07,31.65999984741211
2016-06-08,31.770000457763672
2016-06-09,31.709999084472656
2016-06-10,31.5
2016-06-13,31.219999313354492
2016-06-14,31.200000762939453
2016-06-15,31.18000030517578
2016-06-16,31.299999237060547
2016-06-17,31.209999084472656
2016-06-20,31.34000015258789
2016-06-21,31.329999923706055
2016-06-22,31.329999923706055
2016-06-23,31.709999084472656
2016-06-24,30.670000076293945
2016-06-27,30.100000381469727
2016-06-28,30.59000015258789
2016-06-29,31.09000015258789
2016-06-30,31.579999923706055
2016-07-01,31.68000030517578
2016-07-05,31.440000534057617
2016-07-06,31.6299991607666
2016-07-07,31.68000030517578
2016-07-08,32.16999816894531
2016-07-11,32.29999923706055
2016-07-12,32.4900016784668
2016-07-13,32.5099983215332
2016-07-14,32.65999984741211
2016-07-15,32.650001525878906
2016-07-18,32.68000030517578
2016-07-19,32.63999938964844
2016-07-20,32.79999923706055
2016-07-21,32.68000030517578
2016-07-22,32.81999969482422
2016-07-25,32.709999084472656
2016-07-26,32.72999954223633
2016-07-27,32.70000076293945
2016-07-28,32.66999816894531
2016-07-29,32.720001220703125
2016-08-01,32.70000076293945
2016-08-02,32.470001220703125
2016-08-03,32.5
2016-08-04,32.56999969482422
2016-08-05,32.66999816894531
2016-08-08,32.66999816894531
2016-08-09,32.70000076293945
2016-08-10,32.650001525878906
2016-08-11,32.849998474121094
2016-08-12,32.84000015258789
2016-08-15,32.970001220703125
2016-08-16,32.77000045776367
2016-08-17,32.84000015258789
2016-08-18,32.86000061035156
2016-08-19,32.86000061035156
2016-08-22,32.810001373291016
2016-08-23,32.869998931884766
2016-08-24,32.63999938964844
2016-08-25,32.59000015258789
2016-08-26,32.529998779296875
2016-08-29,32.65999984741211
2016-08-30,32.5099983215332
2016-08-31,32.459999084472656
2016-09-01,32.470001220703125
2016-09-02,32.59000015258789
2016-09-06,32.619998931884766
2016-09-07,32.61000061035156
2016-09-08,32.470001220703125
2016-09-09,31.68000030517578
2016-09-12,32.15999984741211
2016-09-13,31.770000457763672
2016-09-14,31.770000457763672
2016-09-15,32.060001373291016
2016-09-16,31.899999618530273
2016-09-19,31.93000030517578
2016-09-20,32.0
2016-09-21,32.29999923706055
2016-09-22,32.5099983215332
2016-09-23,32.33000183105469
2016-09-26,31.90999984741211
2016-09-27,32.13999938964844
2016-09-28,32.25
2016-09-29,32.0
2016-09-30,32.290000915527344
2016-10-03,32.20000076293945
2016-10-04,32.04999923706055
2016-10-05,32.189998626708984
2016-10-06,32.18000030517578
2016-10-07,32.06999969482422
2016-10-10,32.060001373291016
2016-10-11,31.719999313354492
2016-10-12,31.760000228881836
2016-10-13,31.670000076293945
2016-10-14,31.690000534057617
2016-10-17,31.56999969482422
2016-10-18,31.719999313354492
2016-10-19,31.690000534057617
2016-10-20,31.690000534057617
2016-10-21,31.8700008392334
2016-10-24,32.0
2016-10-25,31.860000610351562
2016-10-26,31.799999237060547
2016-10-27,31.700000762939453
2016-10-28,31.56999969482422
2016-10-31,31.579999923706055
2016-11-01,31.350000381469727
2016-11-02,31.260000228881836
2016-11-03,31.09000015258789
2016-11-04,31.100000381469727
2016-11-07,31.770000457763672
2016-11-08,31.8700008392334
2016-11-09,32.279998779296875
2016-11-10,32.380001068115234
2016-11-11,32.5099983215332
2016-11-14,32.47999954223633
2016-11-15,32.66999816894531
2016-11-16,32.63999938964844
2016-11-17,32.7599983215332
2016-11-18,32.68000030517578
2016-11-21,32.810001373291016
2016-11-22,32.91999816894531
2016-11-23,32.95000076293945
2016-11-25,33.09000015258789
2016-11-28,32.970001220703125
2016-11-29,33.08000183105469
2016-11-30,32.939998626708984
2016-12-01,32.790000915527344
2016-12-02,32.79999923706055
2016-12-05,32.939998626708984
2016-12-06,33.060001373291016
2016-12-07,33.5099983215332
2016-12-08,33.439998626708984
2016-12-09,33.68000030517578
2016-12-12,33.56999969482422
2016-12-13,33.790000915527344
2016-12-14,33.52000045776367
2016-12-15,33.650001525878906
2016-12-16,33.54999923706055
2016-12-19,33.68000030517578
2016-12-20,33.75
2016-12-21,33.65999984741211
2016-12-22,33.619998931884766
2016-12-23,33.52000045776367
2016-12-27,33.619998931884766
2016-12-28,33.369998931884766
2016-12-29,33.40999984741211
2016-12-30,33.27000045776367
2017-01-03,33.439998626708984
2017-01-04,33.61000061035156
2017-01-05,33.61000061035156
2017-01-06,33.720001220703125
2017-01-09,33.689998626708984
2017-01-10,33.68000030517578
2017-01-11,33.68000030517578
2017-01-12,33.619998931884766
2017-01-13,33.689998626708984
2017-01-17,33.650001525878906
2017-01-18,33.75
2017-01-19,33.63999938964844
2017-01-20,33.7400016784668
2017-01-23,33.63999938964844
2017-01-24,33.79999923706055
2017-01-25,34.040000915527344
2017-01-26,33.95000076293945
2017-01-27,34.02000045776367
2017-01-30,33.90999984741211
2017-01-31,33.84000015258789
2017-02-01,33.849998474121094
2017-02-02,33.84000015258789
2017-02-03,34.06999969482422
2017-02-06,34.029998779296875
2017-02-07,34.13999938964844
2017-02-08,34.16999816894531
2017-02-09,34.29999923706055
2017-02-10,34.470001220703125
2017-02-13,34.66999816894531
2017-02-14,34.790000915527344
2017-02-15,35.040000915527344
2017-02-16,35.04999923706055
