date,close,high,low,open,volume
2006-07-03,88.62510681152344,88.7150392374763,88.23767107978458,88.2930197955107,779800
2006-07-05,88.07850646972656,88.30681586387446,87.68415627908101,88.19612375898993,4635900
2006-07-06,88.29989624023438,88.58354904856081,88.08542665747473,88.17536432287741,737600
2006-07-07,87.8017807006836,88.40368061625949,87.5596314747912,88.1684565753085,968700
2006-07-10,87.87097930908203,88.29300395367055,87.63574994862368,87.89865366197967,654000
2006-07-11,88.31376647949219,88.31376647949219,87.3244307058354,87.75337001913906,701000
2006-07-12,87.41436004638672,88.2930035926792,87.1583815202306,88.20306062654383,1178400
2006-07-13,85.96150207519531,87.09612429601287,85.96150207519531,86.86090018410026,1485600
2006-07-14,85.65016174316406,86.13444971052057,85.15894858983295,86.00991776486562,927500
2006-07-17,85.47718811035156,85.97531053950885,85.35957081172262,85.52561689978388,998600
2006-07-18,85.91998291015625,85.94765726325178,84.89605295899368,85.8023655899144,1336300
2006-07-19,87.08917999267578,87.504289944105,86.07217539103262,86.07217539103262,826600
2006-07-20,86.508056640625,87.52506678083031,86.4596278376792,87.45588353067113,740500
2006-07-21,85.9753189086914,86.77785924408352,85.8507869696941,86.77785924408352,688700
2006-07-24,87.44200897216797,87.58037541751214,86.40424479706192,86.43883904756873,552000
2006-07-25,87.78102111816406,88.22380013104608,87.14452694693894,87.31056775718415,424800
2006-07-26,87.94709777832031,88.34144813869793,87.49047879349148,87.76029718331068,591400
2006-07-27,87.8294448852539,88.500533272811,87.50428318996777,88.31373803175974,1027000
2006-07-28,88.721923828125,88.81878139715431,87.9539726250927,88.03699566069281,742900
2006-07-31,88.5904769897461,88.68040937960554,88.36216758776344,88.45210525596481,567800
2006-08-01,88.23076629638672,88.3137893842088,87.78106714112077,88.3137893842088,608400
2006-08-02,88.76344299316406,89.02633610717584,88.34833304539987,88.34833304539987,320000
2006-08-03,88.90179443359375,89.08166975032987,88.13384854968216,88.25146055178071,823100
2006-08-04,88.73574829101562,89.69740930183015,88.37599237952715,89.48986491989247,1237200
2006-08-07,88.68046569824219,88.73581442690522,88.2999550649607,88.590533251269,745600
2006-08-08,88.33452606201172,89.01944924410338,88.00243905589049,88.7980649444811,606200
2006-08-09,87.96094512939453,89.10940738940997,87.75339005545241,88.90185231546785,605600
2006-08-10,88.2791519165039,88.36217496370293,87.55963467580611,87.69108651428564,346700
2006-08-11,88.0854721069336,88.1477407369117,87.63577299120544,88.14082082728201,1055700
2006-08-14,88.15464782714844,88.81882185782493,87.97477241891993,88.52824374002495,698200
2006-08-15,89.16471862792969,89.3238395431585,88.66659088255805,88.85338086955856,896500
2006-08-16,89.9395980834961,90.05029550704998,89.48297912885185,89.62827081685224,1131000
2006-08-17,90.09870910644533,90.36161281925186,89.75278761346244,89.83581595032494,520400
2006-08-18,90.57609558105467,90.57609558105467,89.82198915068048,90.18175051138718,473000
2006-08-21,90.24400329589844,90.28551218714452,89.98802476208988,90.18173995902929,343000
2006-08-22,90.23014831542967,90.43770329346398,89.89806668458563,90.09178184896838,326000
2006-08-23,89.85655212402344,90.39618869881264,89.57980865189819,90.2093881747136,1054800
2006-08-24,89.90499877929688,90.1748171361548,89.718198207107,90.16098787650132,799800
2006-08-25,90.0087890625,90.25092780684206,89.80814865726109,89.92576071423082,233500
2006-08-28,90.4307861328125,90.66601017487864,89.87038454080638,89.87038454080638,809200
2006-08-29,90.54842376708984,90.68679026881615,90.0018618337429,90.44464097327956,425900
2006-08-30,90.59683227539062,90.82514171590516,90.499974684568,90.72136949598294,812100
2006-08-31,90.54148864746094,90.76288347128522,90.52073420231318,90.65910068886024,541600
2006-09-01,91.08806610107422,91.19876353192068,90.7283047291672,90.9289345854744,273300
2006-09-05,91.29560089111328,91.371704038351,90.9635086722474,91.18490348482466,501500
2006-09-06,90.46538543701172,90.89433526871834,90.34777339568956,90.83898656279858,514900
2006-09-07,90.09870910644533,90.49306467565516,89.84964520923019,90.14714318267228,1426000
2006-09-08,90.29930877685548,90.41692076464736,89.99489631119103,90.14710254402324,624500
2006-09-11,90.41004180908205,90.5691733062965,89.7666328604136,90.04336584886923,331600
2006-09-12,91.25407409667967,91.37169667931664,90.49996787085952,90.50689305612336,449900
2006-09-13,91.627685546875,91.7937211050468,91.18490646394012,91.25408442761636,1750300
2006-09-14,91.66921997070312,91.66921997070312,91.32329838590802,91.4201560073831,760100
2006-09-15,91.89059448242188,92.14657302028598,91.66919965001978,92.09122431218546,1430700
2006-09-18,92.0012664794922,92.1465581343706,91.66227021258416,91.78679686817854,262200
